participant_video,relative_time,Anger,Contempt,Disgust,Fear,Joy,Sadness,Surprise,Engagement,Valence,Sentimentality,Confusion,Neutral
P42-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P42-5,0.020032499999999998,0.1523280590772628,0.1837639063596725,0.0239368975162506,0.1697347313165664,0.0251595452427864,0.1274111866950988,0.076241910457611,0.3287661075592041,0.0,0.0300637297332286,0.2110126614570617,99.63246154785155
P42-5,0.052214800000000026,0.1615356802940368,0.1835410147905349,0.0238657724112272,0.1830098628997802,0.0251093413680791,0.1281915158033371,0.0825671330094337,0.3287661075592041,0.0,0.0275496523827314,0.1865046024322509,99.63291168212889
P42-5,0.08370170000000002,0.159401535987854,0.1839800775051116,0.0238851886242628,0.1783828437328338,0.0251220799982547,0.1277923285961151,0.0803241208195686,0.3287661075592041,0.0,0.0299594346433877,0.1738759279251098,99.6320343017578
P42-5,0.11538119999999998,0.1624251008033752,0.1845801025629043,0.023880410939455,0.1804511100053787,0.0251158513128757,0.1278247684240341,0.0812220349907875,0.3287661075592041,0.0,0.0324433334171772,0.1525423824787139,99.63084411621091
P42-5,0.1635099,0.1600989550352096,0.1854321956634521,0.0239039864391088,0.176267996430397,0.025056654587388,0.1278300583362579,0.079169139266014,0.3287661075592041,0.0,0.0336726382374763,0.1424867063760757,99.62913513183594
P42-5,0.19623289999999996,0.1570181250572204,0.1864248067140579,0.02391960285604,0.1713777482509613,0.0249385368078947,0.1278973519802093,0.07680594176054,0.3287661075592041,0.0,0.035124585032463,0.1346648186445236,99.6271514892578
P42-5,0.22791289999999997,0.1532970815896987,0.1877207458019256,0.0239525139331817,0.1648264825344085,0.024833969771862,0.1278323233127594,0.0736145973205566,0.3287661075592041,0.0,0.0399447977542877,0.125982791185379,99.62455749511719
P42-5,0.2599852,0.1449991762638092,0.1888485997915267,0.0239998549222946,0.1530878990888595,0.024810517206788,0.1275446414947509,0.0680847913026809,0.3287661075592041,0.0,0.0395531430840492,0.1203379407525062,99.62230682373048
P42-5,0.2928847,0.1398039609193801,0.1896906644105911,0.0240321643650531,0.1456357538700103,0.0248041991144418,0.1274055540561676,0.0645630955696105,0.3287661075592041,0.0,0.0470638424158096,0.1172135695815086,99.62061309814452
P42-5,0.324105,0.1369587033987045,0.1901146322488784,0.0240524727851152,0.1416653543710708,0.0248264409601688,0.127369150519371,0.0627133324742317,0.3287661075592041,0.0,0.0531988404691219,0.1105404049158096,99.61977386474608
P42-5,0.35612960000000005,0.1360986977815628,0.1898063421249389,0.0240363348275423,0.1408693939447403,0.0249153412878513,0.127480149269104,0.062384445220232,0.3287661075592041,0.0,0.0505049861967563,0.1031550765037536,99.62038421630861
P42-5,0.3889984,0.1346432864665985,0.189701497554779,0.0240339282900094,0.1389531344175338,0.024839486926794,0.1273767948150634,0.0615273006260395,0.3287661075592041,0.0,0.043334349989891,0.0936083048582077,99.62060546875
P42-5,0.42060539999999996,0.134402722120285,0.1898248493671417,0.0240177549421787,0.1388245671987533,0.0247959252446889,0.1274548918008804,0.061477068811655,0.3287661075592041,0.0,0.0372211933135986,0.0863762572407722,99.62034606933594
P42-5,0.45275259999999995,0.133773922920227,0.1899406015872955,0.0240103844553232,0.1380130052566528,0.0247498657554388,0.1274020373821258,0.0610636845231056,0.3287661075592041,0.0,0.0355483517050743,0.0786872580647468,99.6201171875
P42-5,0.4837126,0.1343386173248291,0.1895845979452133,0.023972388356924,0.1394559144973754,0.0247441120445728,0.1275094747543335,0.0617832131683826,0.3287661075592041,0.0,0.0304773356765508,0.0717799812555313,99.62083435058592
P42-5,0.5157951000000001,0.1356407701969146,0.1892013549804687,0.0239365771412849,0.1417168229818344,0.0247471295297145,0.1278066337108612,0.0628751292824745,0.3287661075592041,0.0,0.0276621431112289,0.062640756368637,99.62159729003906
P42-5,0.5642492,0.1377474218606948,0.1888104081153869,0.0239107999950647,0.1453190594911575,0.0247113369405269,0.1278858929872512,0.0646051689982414,0.3287661075592041,0.0,0.0233087837696075,0.0494856238365173,99.62238311767578
P42-5,0.5968098,0.141384333372116,0.1884938925504684,0.0238640680909156,0.1509025394916534,0.0247981492429971,0.1284150183200836,0.0672821626067161,0.3287661075592041,0.0,0.022772716358304,0.0498382896184921,99.6230010986328
P42-5,0.6297817,0.1459434032440185,0.1885032355785369,0.0238326881080865,0.1572626233100891,0.0247757919132709,0.1288959681987762,0.0702182427048683,0.3287661075592041,0.0,0.0265801902860403,0.0450325049459934,99.62299346923827
P42-5,0.6617384999999999,0.1553547978401184,0.1882731467485427,0.0237650908529758,0.1713353395462036,0.0248340386897325,0.1296392530202865,0.0768540054559707,0.3287661075592041,0.0,0.0282744579017162,0.0426540188491344,99.62345123291016
P42-5,0.6925063,0.1653990149497985,0.1880813091993331,0.0237043760716915,0.1858230531215667,0.0249146055430173,0.1305260956287384,0.0837087258696556,0.3287661075592041,0.0,0.0331457406282424,0.0402047298848629,99.62383270263673
P42-5,0.7245061,0.1792985200881958,0.1875473111867904,0.0236050263047218,0.2066124975681304,0.0248737074434757,0.131528228521347,0.0936687886714935,0.3287661075592041,0.0,0.0371877662837505,0.037278689444065,99.58677673339844
P42-5,0.7565066999999999,0.1865667402744293,0.1876031905412674,0.0236184448003768,0.2152051776647567,0.0248985737562179,0.131507933139801,0.0977205112576484,0.3287661075592041,0.0,0.0405457243323326,0.0405457243323326,99.56958770751952
P42-5,0.7882764999999999,0.1930751502513885,0.1880689710378646,0.0236956980079412,0.2215972393751144,0.0248195771127939,0.1305297464132309,0.1005973517894744,0.3287661075592041,0.0,0.0410686060786247,0.0410686060786247,99.55680847167967
P42-5,0.8204542999999999,0.1975287050008773,0.188596099615097,0.0237128287553787,0.2264270484447479,0.0247302893549203,0.1307863444089889,0.102848082780838,0.3287661075592041,0.0,0.0454949773848056,0.0454949773848056,99.54714202880861
P42-5,0.8525710999999999,0.2107621878385543,0.1884388327598571,0.0237755384296178,0.2429239004850387,0.0245872270315885,0.1300171911716461,0.110723040997982,0.3287661075592041,0.0,0.045445516705513,0.045445516705513,99.51414489746092
P42-5,0.8835181,0.2220893949270248,0.1885758191347122,0.0238182861357927,0.2564693093299865,0.0245032124221324,0.1296581476926803,0.1171704828739166,0.3287661075592041,0.0,0.0489646084606647,0.0489646084606647,99.487060546875
P42-5,0.9157048999999999,0.2403350323438644,0.1887880116701126,0.0238404609262943,0.2786445915699005,0.024441871792078,0.1296671032905578,0.1277915984392166,0.3287661075592041,0.0,0.0526755452156066,0.0526755452156066,99.44271087646483
P42-5,0.9645844,0.2666543126106262,0.1882780790328979,0.0238716676831245,0.3139623999595642,0.0243835877627134,0.1294414699077606,0.1449894607067108,0.3287661075592041,0.0,0.0553041100502014,0.0553041100502014,99.3720703125
P42-5,0.9961916999999999,0.2887841761112213,0.1876778453588485,0.0238976273685693,0.345376968383789,0.0243990514427423,0.1293967217206955,0.1605216711759567,0.3287661075592041,0.0,0.0595351494848728,0.0621999241411685,99.3092498779297
P42-5,1.0287487999999998,0.3227179050445556,0.1867742985486984,0.023904874920845,0.396336019039154,0.0243755206465721,0.1295991837978363,0.1858758628368377,0.3287661075592041,0.0,0.0609088130295276,0.0744929909706115,99.20733642578124
P42-5,1.0595586,0.3851903975009918,0.1858545541763305,0.0238875355571508,0.4894526600837707,0.0243652053177356,0.130039170384407,0.23275887966156,0.3287661075592041,0.0,0.0590503327548503,0.0870352089405059,99.02110290527344
P42-5,1.0921697,0.4946631491184234,0.1848624050617218,0.0238789282739162,0.6561242938041687,0.0243867263197898,0.1305918097496032,0.3178448677062988,0.3287661075592041,0.0,0.0578656010329723,0.1167277693748474,98.68775939941406
P42-5,1.1238968999999999,0.5820701122283936,0.1841465085744857,0.02389532700181,0.7948676943778991,0.0243308711796998,0.1308392435312271,0.3903725445270538,0.3287661075592041,0.0,0.0491211228072643,0.1245374530553817,98.41026306152345
P42-5,1.1562032,0.6729074120521545,0.1822922825813293,0.0238398257642984,0.9647610783576964,0.024301890283823,0.131814420223236,0.4833541810512542,0.3287661075592041,0.0,0.0445065237581729,0.1287270337343215,98.07048034667967
P42-5,1.187485,0.6995168328285217,0.1810566186904907,0.0238058678805828,1.0343422889709473,0.0242628324776887,0.1327305287122726,0.526634693145752,0.3287661075592041,0.0,0.0377589985728263,0.14047172665596,97.9313201904297
P42-5,1.2196814999999999,0.7214968204498291,0.1813545078039169,0.0238694623112678,1.069265842437744,0.0242469459772109,0.1330681592226028,0.552302062511444,0.3287661075592041,0.0,0.0340081304311752,0.1480751782655715,97.86146545410156
P42-5,1.2519304,0.8916132450103759,0.17957004904747,0.0238085687160491,1.391226053237915,0.0242557320743799,0.1335390508174896,0.7420294284820556,0.3287661075592041,0.0,0.0350437574088573,0.161216452717781,97.21754455566406
P42-5,1.2841074999999997,1.0562491416931152,0.1775851547718048,0.0237715952098369,1.7300161123275757,0.0242383014410734,0.1339034736156463,0.9591724872589112,0.3287661075592041,0.0,0.040725290775299,0.1720499694347381,96.53996276855469
P42-5,1.3159738,1.042780876159668,0.1751253604888916,0.0237093269824981,1.767916917800903,0.0242329873144626,0.1338052600622177,0.9975579380989074,0.3287661075592041,0.0,0.0504071116447448,0.1738646775484085,96.46417236328124
P42-5,1.3669284,1.218600153923035,0.166330263018608,0.0234395824372768,2.41398024559021,0.0241752248257398,0.1341858059167861,1.449499487876892,0.3287661075592041,0.0,0.0596764348447322,0.1810088753700256,95.17204284667967
P42-5,1.3988994,1.544381856918335,0.147933542728424,0.0228753890842199,4.2377800941467285,0.0241530369967222,0.1325002610683441,2.811622142791748,0.3287661075592041,0.0,0.0636552050709724,0.1788105219602584,91.52444458007811
P42-5,1.4329283,1.555958271026611,0.1345252245664596,0.0226328633725643,5.3321638107299805,0.0241444259881973,0.1287968307733535,3.787217617034912,0.3287661075592041,0.0,0.0648236274719238,0.1893831491470336,89.33567047119139
P42-5,1.4601658,1.6878597736358645,0.1182545199990272,0.0216970611363649,8.33574390411377,0.024133862927556,0.1317376047372818,6.481157779693604,0.3463714718818664,0.0,0.0639734640717506,0.1765449345111846,83.3285140991211
P42-5,1.4925542,1.5660134553909302,0.0950680673122406,0.0205586701631546,13.399614334106444,0.0241483859717845,0.1317701041698455,11.803955078125,0.6427633762359619,0.0,0.0640470385551452,0.1701631098985672,73.20077514648438
P42-5,1.5238677,1.4578981399536133,0.0845241397619247,0.0192196704447269,18.16165351867676,0.0241507813334465,0.145034521818161,17.50152587890625,0.8896408677101135,0.0,0.057436179369688,0.1595121473073959,63.67669677734375
P42-5,1.5565255,1.2822270393371582,0.0706520304083824,0.018206775188446,24.75891494750977,0.0241538882255554,0.1491954624652862,26.182794570922848,1.4880681037902832,0.0,0.0611281469464302,0.1468777507543563,48.81720352172852
P42-5,1.5881862999999998,1.2228654623031616,0.0633768066763877,0.0168290026485919,33.134464263916016,0.0241737030446529,0.1706982254981994,37.13857650756836,2.088030338287353,0.0,0.0595752783119678,0.1366417855024337,37.86142349243164
P42-5,1.6204105,1.216791749000549,0.0648540928959846,0.0166107807308435,32.820533752441406,0.0241871215403079,0.179461270570755,37.3817253112793,1.9383043050765991,0.0,0.0596083328127861,0.130862608551979,37.6182746887207
P42-5,1.6525999999999998,1.3330402374267578,0.0816508531570434,0.0169711299240589,23.784948348999023,0.0242023672908544,0.1964923292398452,26.06729888916016,0.9665353894233704,0.0,0.058733083307743,0.1209336221218109,48.93269729614258
P42-5,1.6843092,1.3479145765304563,0.086473099887371,0.0166064258664846,23.084306716918945,0.0242053233087062,0.2163478881120681,25.735429763793945,0.8214874267578125,0.0,0.0594077222049236,0.131128042936325,49.26457214355469
P42-5,1.716539,1.300246238708496,0.0814666673541069,0.0168250855058431,23.869441986083984,0.0241755004972219,0.2011297047138214,27.65248680114746,0.9729219675064086,0.0,0.050603337585926,0.1379606425762176,47.347515106201165
