route_num,video_name,window_idx,window_start_sec,window_end_sec,car_count,cyclist_motorcycle_count,dynamic_object_area_ratio,large_vehicle_ratio,person_count,total_object_count,traffic_sign_count,truck_bus_count,car_speed_mean,car_accel_mean,car_jerk_mean,person_speed_mean,cyclist_speed_mean,pedestrian_crossing_count,min_ttc,risk_count
1,CUT 2,14,14.0,17.0,9.0,0.0,0.0554643946518132,0.0,0.0,9.0,5.0,0.0,137.33359096333427,5947.914215194526,114585.68917263956,66.76026628688969,,0,0.3993002953593781,8
1,CUT 2,15,15.0,18.0,8.0,0.0,0.0377580072850356,0.0,1.0,9.0,5.0,0.0,138.09760053474275,6152.542121071121,100987.82030499732,54.02497917111695,,0,0.3993002953593781,4
1,CUT 2,16,16.0,19.0,8.0,0.0,0.0177303191761911,0.0,2.0,9.0,5.0,0.0,124.6268543160044,5277.7593270624575,105170.434341464,43.632031803071925,,0,0.3993002953593781,4
1,CUT 2,17,17.0,20.0,7.0,0.0,0.0159373775529272,0.0,2.0,9.0,5.0,0.0,49.78927281893043,1593.925245844685,47336.335755968576,37.00297978694287,,0,1.3294422112569309,1
1,CUT 2,18,18.0,21.0,6.0,0.0,0.0103106844866717,0.0,2.0,9.0,5.0,0.0,31.92910434950951,1603.7440625704648,15262.93846558886,18.409948618194004,,0,2.054945842037814,2
1,CUT 2,19,19.0,22.0,6.0,0.0,0.0085950799635898,0.0,2.0,9.0,5.0,0.0,21.6714228463276,889.7582692137971,16866.338388517423,20.35248780323512,,0,0.5755195882483573,1
1,CUT 2,20,20.0,23.0,6.0,0.0,0.0083431874969859,0.0,2.0,8.0,5.0,0.0,23.52606088762736,944.9276895150864,20168.404864707933,45.24239670154498,,0,0.5755195882483573,1
1,CUT 2,21,21.0,24.0,6.0,0.0,0.0092756144205729,0.0,2.0,8.0,5.0,0.0,32.71880569714459,1008.769176149174,19903.99643010341,64.68392014752025,,0,0.5755195882483573,1
1,CUT 2,22,22.0,25.0,6.0,0.0,0.0101885308159722,0.0,1.0,8.0,5.0,0.0,40.7880601711205,1538.7922775035802,29305.592567494063,102.34430966370428,,0,0.947940602473538,2
1,CUT 2,23,23.0,26.0,7.0,0.0,0.0124706287148558,0.0,2.0,9.0,6.0,0.0,36.27612472951874,1421.4796136607474,26065.49092758066,99.08619871836056,,0,2.671958048306708,2
1,CUT 2,24,24.0,27.0,8.0,0.0,0.0119784155009705,0.0,2.0,9.0,6.5,0.0,34.0062853884802,1335.1393103690364,24304.19726864926,73.9492799080541,,0,2.769604713217106,1
1,CUT 2,25,25.0,28.0,8.0,0.0,0.011605962117513,0.0,2.0,10.0,7.0,0.0,19.71551879469122,764.3129077154264,15536.397337142384,68.75166554959466,,0,5.42760343539088,0
1,CUT 2,26,26.0,29.0,9.0,0.0,0.011605962117513,0.0,1.0,10.0,7.0,0.0,18.81200707659361,628.0451335288313,13575.591611775571,55.997288347413175,,0,4.7170927118680765,0
1,CUT 2,27,27.0,29.967,9.0,0.0,0.0123435131120093,0.0,1.0,10.0,8.0,0.0,13.663338674487733,471.1636990563576,10100.645036495427,5.139916856248102,,0,7.181696330315988,0
1,CUT 2,28,28.0,29.967,9.0,0.0,0.0132388870804398,0.0,1.0,10.0,8.0,0.0,13.16057430178714,438.903867524852,9300.250931572717,3.0884726842347274,,0,10.432103161104743,0
1,CUT 2,29,29.0,29.967,9.0,0.0,0.0130174669807339,0.0,1.0,10.0,8.0,0.0,9.619250315359189,382.8421364580197,6848.338362093708,1.9288606467109648,,0,55.81935291225898,0
1,CUT 3,0,0.0,3.0,4.0,0.0,0.0062673406247739,0.0,2.0,6.0,8.0,0.0,13.729719050445189,510.454226030545,11536.56141107282,70.11795444838252,,0,1.4315449848304889,1
1,CUT 3,1,1.0,4.0,4.0,0.0,0.0060341606611087,0.0,2.0,6.0,7.0,0.0,45.40354403509447,1150.1871992888543,26965.873397817228,61.8866379501112,,0,0.2375734682151641,1
1,CUT 3,2,2.0,5.0,4.0,0.0,0.0193372646378882,0.0,2.0,6.0,7.0,0.0,28.279719093600345,965.345900367213,24423.487359467286,77.7159544684155,,0,2.6769706798014687,1
1,CUT 3,3,3.0,6.0,4.5,0.0,0.0195916512571735,0.0,2.0,6.0,7.0,0.0,25.43927513766776,842.765726954825,21202.418947971084,39.39142819615397,,0,4.093869802581023,0
1,CUT 3,4,4.0,7.0,5.0,0.0,0.0177190333236882,0.0,2.0,7.0,9.0,0.0,28.397981307667752,1021.2147947069574,20189.61519611848,68.22445362538046,,2,4.1992383834419895,0
1,CUT 3,5,5.0,8.0,5.0,0.0,0.0164158762237172,0.0,2.0,7.0,9.0,0.0,31.13104789638837,1095.145341929215,23108.302495904885,65.1396486906561,,2,1.7107993435965836,1
1,CUT 3,6,6.0,9.0,5.0,0.0,0.0158457212094907,0.0,2.0,8.0,8.5,0.0,48.69475272042128,2226.954931524411,39373.56525598168,68.1897805072071,,2,6.956849522239705,0
1,CUT 3,7,7.0,10.0,5.0,0.0,0.0144993242805386,0.0,3.0,7.0,7.0,0.0,77.65551342656653,2567.62643239293,55856.58036670054,134.3437229635982,,0,0.6025699055200758,4
1,CUT 3,8,8.0,11.0,3.0,0.0,0.0081758390826943,0.0,2.0,5.0,4.0,0.0,75.62857999403985,2581.8434281223726,51817.348649845095,140.97755509998294,,0,0.0983401123441947,4
1,CUT 3,9,9.0,12.0,1.0,0.0,0.0029805356484872,0.0,3.0,5.0,3.0,0.0,76.07954719532216,2475.425808433809,53083.57691574554,115.73545642810078,,1,0.0983401123441947,3
1,CUT 3,10,10.0,13.0,1.0,0.0,0.0027074552465368,0.0,2.0,4.0,3.0,0.0,59.29895992920048,3136.198200288588,67745.3443965114,45.854331556806855,,1,5.035503158323102,0
1,CUT 3,11,11.0,14.0,1.0,0.0,0.0029436696605917,0.0,2.0,3.0,2.0,0.0,191.0516525849268,6596.061983651318,145734.3879391291,55.215524300313085,,1,4.964115994789866,0
1,CUT 3,12,12.0,15.0,2.0,0.0,0.0031559250678545,0.0,1.0,3.0,2.0,0.0,180.6730302139905,6758.419097104003,116149.23433181828,172.3639862503363,,0,0.3248663477959286,2
1,CUT 3,13,13.0,16.0,1.0,0.0,0.0028572863119619,0.0,1.0,2.0,1.0,0.0,165.28380267481617,6274.89529958692,114290.41655133024,319.4359424292596,,0,0.6488340451596716,3
1,CUT 3,14,14.0,17.0,1.0,0.0,0.0031565384805938,0.0,0.0,2.0,1.0,0.0,111.98043865824155,4513.4860205484565,68046.08632147023,334.9081480032502,,0,0.6702166550230613,4
1,CUT 3,15,15.0,18.0,1.0,0.0,0.0031579501540572,0.0,0.0,2.0,1.0,0.0,82.92249155601188,2942.722475340751,73811.70677384602,289.2823714274498,,0,1.720692122113717,2
1,CUT 3,16,16.0,19.0,2.0,0.0,0.0031966637976375,0.0,1.0,2.0,1.0,0.0,77.7582813515191,1941.449693460916,35758.65154042371,216.681155586239,,0,4.406841914458927,0
1,CUT 3,17,17.0,20.0,1.0,0.0,0.0026897418646164,0.0,1.0,2.0,1.0,0.0,79.87295995115228,2098.8894211101697,40533.63165650262,230.21331955513696,,0,6.765325874183726,0
1,CUT 3,18,18.0,21.0,1.0,0.0,0.0023051944779761,0.0,1.0,2.0,0.0,0.0,62.51253056163589,2183.485034754803,36232.899642895645,221.4921032529518,,0,5.624136222137317,0
1,CUT 3,19,19.0,22.0,1.0,0.0,0.0024308371838228,0.0,1.0,2.0,0.0,0.0,27.624997141236665,1068.6992971651482,19596.17099569572,190.97551535360915,,0,4.315955270639613,0
1,CUT 3,20,20.0,23.0,1.0,0.0,0.0030353829890121,0.0,1.0,2.0,0.0,0.0,13.980179001465793,584.9443300584994,11264.599368278044,138.08327151011724,,0,4.006556287926158,0
1,CUT 3,21,21.0,24.0,1.0,0.0,0.0047759828449767,0.0,2.0,3.0,0.0,0.0,12.09749807370773,500.36811905766456,8776.284498946403,22.75848902975206,,0,1.409417480467928,1
1,CUT 3,22,22.0,25.0,1.0,0.0,0.0061605663064085,0.0,3.0,4.0,0.0,0.0,11.71337437019694,472.0182176835367,8433.42266194788,21.94618809855147,,0,1.409417480467928,1
1,CUT 3,23,23.0,26.0,1.0,0.0,0.0062730702058768,0.0,3.0,4.0,0.0,0.0,18.28496998961787,687.298055106115,13075.807190565736,21.522119333753817,,0,0.6874044668413576,2
1,CUT 3,24,24.0,27.0,2.0,0.0,0.0066017584153163,0.0,3.0,4.0,0.0,0.0,36.05329353641466,1447.199910353656,22154.462471291205,28.23745285691704,,0,1.8358907610041328,1
1,CUT 3,25,25.0,28.0,2.0,0.0,0.0074502085462028,0.0,3.0,5.0,1.0,0.0,49.982314500606975,2081.109050506412,34147.733716813884,34.98838681645201,,0,2.955753310120866,1
1,CUT 3,26,26.0,29.0,2.0,0.0,0.0078918325165171,0.0,3.0,5.0,1.0,0.0,64.79292004561631,2699.232272564543,45215.40333308072,64.8766194324368,,0,5.574399297732533,0
1,CUT 3,27,27.0,30.0,2.0,0.0,0.0081081988487714,0.0,4.0,6.0,1.0,0.0,53.13431837051664,2199.293747337009,35893.56257569274,99.9028725437836,,0,,0
1,CUT 3,28,28.0,31.0,2.0,0.0,0.0073507348990734,0.0,4.0,6.0,0.0,0.0,44.98540369076801,1911.980029406648,35358.084315642205,99.00810936221892,,0,,0
1,CUT 3,29,29.0,32.0,2.0,0.0,0.0069216462123541,0.0,5.0,7.0,0.0,0.0,53.926429137674376,2783.6312641878985,45612.15571921587,51.70812004363942,,0,1.387636470627461,1
1,CUT 3,30,30.0,33.0,2.0,0.0,0.0068408144256215,0.0,5.0,7.0,1.0,0.0,38.90360091945293,2667.7374477034573,24885.13033333092,25.341703106115585,,0,,0
1,CUT 3,31,31.0,34.0,2.0,0.0,0.0073046029644247,0.0,5.0,7.0,1.0,0.0,45.98586946787728,2784.795612069033,40846.5802923889,31.118935200038752,,0,,0
1,CUT 3,32,32.0,35.0,1.0,0.0,0.0073046029644247,0.0,5.0,7.0,1.0,0.0,46.99441849510293,2047.6430622901648,27465.972512006512,39.76027920796287,,1,,0
1,CUT 3,33,33.0,35.5,1.0,0.0,0.0069185770293812,0.0,5.0,6.0,1.0,0.0,37.84544441327094,1066.1575118691474,18693.166492071017,46.46854903226389,,1,,0
1,CUT 3,34,34.0,35.5,1.0,0.0,0.0065801055343062,0.0,5.0,6.0,1.0,0.0,16.082026554360766,700.4791444785441,10879.1962554465,41.0430203205197,,0,,0
1,CUT 3,35,35.0,35.5,1.0,0.0,0.0057100774035041,0.0,5.0,6.0,1.5,0.0,5.4022352505452,254.05186678895305,6611.279883692545,45.52253659680956,,0,,0
1,CUT 4,0,0.0,3.0,2.0,0.0,0.0108539444723247,0.0,2.0,3.5,7.0,0.0,64.78316759853115,2124.6455362177594,50946.91846922141,57.04888129486269,,0,,0
1,CUT 4,1,1.0,4.0,2.0,0.0,0.0056695810953776,0.0,1.0,2.0,9.0,0.0,99.18945513032912,3417.947490264784,76153.11206611687,153.95588262771628,,0,1.1292838936492484,1
1,CUT 4,2,2.0,5.0,2.0,0.0,0.0052246962653266,0.0,0.0,2.0,9.0,0.0,124.05974325552783,4002.57567961351,96651.10403411886,215.2011623141181,,0,3.259432338479755,0
1,CUT 4,3,3.0,6.0,2.0,0.0,0.0052536695974844,0.0,1.0,3.0,9.0,0.0,114.05527963235431,4239.767619595036,78407.84997794505,152.56547611863738,,0,0.9260983770928616,1
1,CUT 4,4,4.0,7.0,3.0,0.0,0.0057778968340084,0.0,1.0,5.0,9.0,0.0,66.89659767566089,2998.426099990006,63581.16407088604,73.76270830253621,,0,0.7954254093048992,1
1,CUT 4,5,5.0,8.0,3.0,0.0,0.0068488818039128,0.0,3.0,7.0,10.0,0.0,75.51942238032781,3399.7908445154785,67655.18631038806,66.4067725960589,,0,2.0381477833993897,1
1,CUT 4,6,6.0,9.0,3.0,0.0,0.0068794488318172,0.0,4.0,7.0,9.0,0.0,53.0896191238221,2153.585002596576,48788.67793661989,73.91655360205576,,0,0.9291489158213452,1
1,CUT 4,7,7.0,10.0,4.0,0.0,0.008686408996582,0.0,4.0,8.0,7.0,0.0,38.99446867022866,2051.0331156863604,43335.56881440694,110.99935906551136,,0,2.653559614705047,1
1,CUT 4,8,8.0,11.0,4.0,0.0,0.0103885801338855,0.0,5.0,9.0,6.0,0.0,44.16337896815854,1946.9271256706452,42125.41994750539,162.84832161619028,,0,3.1859404281151846,0
1,CUT 4,9,9.0,12.0,3.5,0.0,0.0118154116030092,0.0,6.0,10.0,5.0,0.0,49.808780198863296,2320.38140573807,47855.49094463819,132.55098159845616,,2,1.758420507542102,1
1,CUT 4,10,10.0,13.0,4.0,0.0,0.0135590908851152,0.0,7.0,10.0,4.5,0.0,57.15833111609025,2132.314365995011,41688.71375878367,129.15892188853462,,3,1.0919086559205464,4
1,CUT 4,11,11.0,14.0,6.0,0.0,0.0193394884651089,0.0,7.0,12.0,5.0,0.0,66.95028571704174,2447.1039932538515,51146.716292028585,125.07526542650147,,3,1.26343775744126,4
1,CUT 4,12,12.0,15.0,6.0,0.0,0.0255664288556134,0.0,5.0,11.0,4.0,0.0,74.88699011353955,3296.226748116653,58580.51141241884,126.15215275439176,,0,0.3677771493672802,5
1,CUT 4,13,13.0,16.0,6.0,0.0,0.0277642633885513,0.0,4.0,10.0,3.0,0.0,100.97352214354824,3637.2246703438527,73397.74865432389,121.97183352340944,,0,1.1230464047288589,6
1,CUT 4,14,14.0,17.0,6.0,0.0,0.0324663458930121,0.0,4.0,10.0,3.0,0.0,102.33543961460082,3336.4691783026547,66497.17002360219,111.8809128108978,,0,1.1810755105509347,3
1,CUT 4,15,15.0,18.0,6.0,0.0,0.0323944619261188,0.0,4.0,10.0,3.0,0.0,98.71472798480208,3087.6894146499326,66465.6971596963,67.3261512268163,,0,0.8313184485165143,1
1,CUT 4,16,16.0,19.0,6.0,0.0,0.030592280258367,0.0,6.0,12.0,5.0,0.0,61.364540992216654,2404.469636534779,47151.32288614873,130.16454933883534,,0,2.0325417784180053,2
1,CUT 4,17,17.0,20.0,6.0,0.0,0.0308687958893952,0.0,6.5,13.0,5.0,0.0,59.514110082454245,2399.574932867219,39764.522491540745,118.055550165505,,0,1.16167181460862,3
1,CUT 4,18,18.0,21.0,7.0,0.0,0.0427106089650848,0.0,6.0,13.0,5.0,0.0,59.22893430151744,2453.769950712992,41134.48523939067,128.17743467157462,,0,0.6845199511626506,6
1,CUT 4,19,19.0,22.0,8.0,0.0,0.0426414565098138,0.0,5.0,13.0,5.0,0.0,65.55534093815206,2979.9143810093547,58051.03670861943,129.39785548058836,,0,0.9810448675528184,5
1,CUT 4,20,20.0,23.0,9.0,0.0,0.0435986629533179,0.0,4.0,13.0,5.0,0.0,93.00563525086572,3314.28681760972,67132.3794143655,99.25477162862192,,1,0.3153639862963734,7
1,CUT 4,21,21.0,24.0,8.5,0.0,0.0417430265450183,0.0,4.0,13.0,4.0,0.0,75.21937187689436,2988.5396209351084,55581.62920980116,51.13142023766699,,2,0.6780599266195381,5
1,CUT 4,22,22.0,25.0,8.0,0.0,0.0419489636833285,0.0,4.0,13.0,4.0,0.0,65.45358697048724,2382.031494706919,45736.51098026584,58.95622091315959,,2,0.6780599266195381,4
1,CUT 4,23,23.0,26.0,9.0,0.0,0.0417739378375771,0.0,4.0,13.0,4.0,0.0,58.432852166387406,2652.9381580405334,35158.62967168707,57.54515665027266,,1,0.3002913578732253,4
1,CUT 4,24,24.0,27.0,9.0,0.0,0.0437660405665268,0.0,4.0,13.0,5.0,0.0,52.04557882377414,2043.3754056191287,33929.54104745497,62.97559751148766,,0,0.6089896977491248,5
1,CUT 4,25,25.0,28.0,9.0,0.0,0.0525847070011091,0.0,4.0,13.0,5.0,0.0,82.61281396484868,2418.326158702117,44836.83956004914,60.77266982893305,,0,0.4994907799223052,6
1,CUT 4,26,26.0,29.0,10.0,0.0,0.052471765588831,0.0,4.0,13.0,5.0,0.0,62.81684367280076,2784.370000635707,40406.42680957724,76.56200935730106,,0,0.4994907799223052,2
1,CUT 4,27,27.0,30.0,9.0,0.0,0.045863338517554,0.0,4.0,13.0,4.0,0.0,62.07402516247098,2729.479747645775,38751.47903309356,80.6735397226174,,0,0.3663658657033554,3
1,CUT 4,28,28.0,31.0,8.0,0.0,0.044659423828125,0.0,5.0,13.0,4.0,0.0,53.56357500718186,1513.0807479351847,33695.89481024192,54.349940515109886,,0,1.0130368037738369,3
1,CUT 4,29,29.0,32.0,8.0,0.0,0.0455957860122492,0.0,5.0,13.0,4.0,0.0,49.95152314862177,1925.9808464878504,44589.871940241705,58.35932503726195,,0,0.4285502347900219,1
1,CUT 4,30,30.0,33.0,9.0,0.0,0.047078207510489,0.0,5.0,13.0,4.0,0.0,59.92205692144498,2217.7516407046883,49430.95968310497,57.99810130443941,,0,0.4264021395742033,5
1,CUT 4,31,31.0,34.0,9.0,0.0,0.047845745322145,0.0,4.0,13.0,4.0,0.0,58.13068093337099,2107.1250490560365,46655.4821694972,58.564113490509065,,0,0.5244380631840262,3
1,CUT 4,32,32.0,35.0,9.0,0.0,0.0504778393403983,0.0,4.0,13.0,4.0,0.0,58.634258366997415,2106.3974807173954,45621.33105809856,81.25950190414797,,0,0.2039462843479188,5
1,CUT 4,33,33.0,36.0,9.0,0.0,0.0563982551480517,0.0,3.0,12.0,4.0,0.0,54.9840989475197,2279.6546279453128,47373.5624971972,89.23180045629023,,1,0.2600780444991596,4
1,CUT 4,34,34.0,36.133,9.0,0.0,0.0595032868561921,0.0,2.0,11.0,4.0,0.0,60.027024735248425,2350.790802394508,54449.45099257817,107.9804210552171,,2,0.3288249367065048,5
1,CUT 4,35,35.0,36.133,8.0,0.0,0.0609035614390432,0.0,2.0,11.0,4.0,0.0,74.542677504385,2762.9405868689214,70782.41389943085,167.72890699713938,,2,0.3288249367065048,5
1,CUT 4,36,36.0,36.133,9.0,0.0,0.0680425874686535,0.0,3.0,12.0,4.0,0.0,88.83232227228973,5022.907662567082,96730.33980892954,158.93568772082818,,1,0.3288249367065048,1
1,CUT 5,0,0.0,3.0,9.0,0.0,0.06006422066394193,0.0,3.0,12.0,4.0,0.0,39.356535709520315,1660.6019067015206,37907.358715887334,169.22563987753227,,1,4.480072374246356,0
1,CUT 5,1,1.0,4.0,8.0,0.0,0.05809513610086323,0.0,3.0,11.0,4.0,0.0,22.700200156540213,934.744077866844,21585.54155163331,165.14899088236226,,0,14.626432605341815,0
1,CUT 5,2,2.0,5.0,8.0,0.0,0.051842280258367096,0.0,3.0,11.0,4.0,0.0,20.36240125833186,838.1385611531641,17574.830421860883,151.04161756538252,,0,17.431871947490905,0
1,CUT 5,3,3.0,6.0,9.0,0.0,0.04805924403814622,0.0,2.0,10.0,4.0,0.0,29.70087388330858,1145.466707709223,27376.2675153772,116.55608817835027,,0,3.5941395358197283,0
1,CUT 5,4,4.0,7.0,9.0,0.0,0.04689772617669753,0.0,2.0,10.0,4.0,0.0,25.097727157519568,975.7928180914048,21696.743562703246,109.93278598563066,,0,1.3848544245903782,1
1,CUT 5,5,5.0,8.0,9.0,0.0,0.04596779905719521,0.0,2.0,10.0,4.0,0.0,20.078027374120914,827.2588976989296,19731.934403504645,105.5052454354107,,0,3.0851223400970196,0
1,CUT 5,6,6.0,9.0,9.0,0.0,0.04517654042185089,0.0,1.0,10.0,4.0,0.0,6.272850094673967,248.62585491211146,5349.74499067441,81.14596080376974,,0,5.49854647832367,0
1,CUT 5,7,7.0,10.0,9.0,0.0,0.04215615166558159,0.0,1.0,10.0,4.0,0.0,2.8391021023395044,104.59614395141243,2063.2909323725385,106.18005697572187,,0,5.4625802693183925,0
1,CUT 5,8,8.0,11.0,9.0,0.0,0.040572287477092975,0.0,0.0,9.0,4.0,0.0,10.435350318852908,398.97246139762086,4812.118654207813,57.83601175866925,,0,2.6440571286972583,1
1,CUT 5,9,9.0,12.0,9.0,0.0,0.040707977671682105,0.0,0.0,9.0,4.0,0.0,31.31348652220825,1080.0424595215447,25662.772213217202,,,0,1.2760579412103563,2
1,CUT 5,10,10.0,13.0,9.0,0.0,0.04723741319444444,0.0,0.0,9.0,4.0,0.0,39.46390232180677,1447.138875312245,32694.49588251021,,,0,2.356504948198934,3
1,CUT 5,11,11.0,14.0,9.0,0.0,0.051210304542824076,0.0,0.0,9.0,3.0,0.0,42.210159503848,1570.0162294606844,33553.76763103069,,,0,2.4296054574373076,1
1,CUT 5,12,12.0,15.0,8.0,0.0,0.054539463372878086,0.0,0.0,8.0,3.0,0.0,27.90085680545737,1030.9407929445883,22871.909341495448,,,0,4.767559324040265,0
1,CUT 5,13,13.0,16.0,8.0,0.0,0.05759244000470197,0.0,0.0,8.0,4.0,0.0,31.609835525691462,1123.4380459785514,27037.19222308026,,,0,0.6278420103750862,2
1,CUT 5,14,14.0,17.0,8.0,0.0,0.05745375833393615,0.0,0.0,8.0,4.0,0.0,33.799956172824146,1228.4741522278136,27473.062322641734,,,0,2.1804028553868897,1
1,CUT 5,15,15.0,18.0,7.0,0.0,0.05745375833393615,0.0,0.0,7.0,4.0,0.0,30.675464798574097,1119.700313798625,26151.13728379813,,,0,2.1804028553868897,1
1,CUT 5,16,16.0,19.0,7.0,0.0,0.055363760112244406,0.0,0.0,7.0,4.0,0.0,18.79533642089999,652.3030943091231,11526.431353165237,,,0,3.796769831965332,0
1,CUT 5,17,17.0,20.0,6.0,0.0,0.055327095691068674,0.0,0.0,6.0,4.0,0.0,11.711103841274454,376.6661809827291,5699.40735817435,,,0,97.56911559877513,0
1,CUT 5,18,18.0,21.0,6.0,0.0,0.055367576693311146,0.0,0.0,6.0,4.0,0.0,10.922267432080815,476.3939128648838,7164.566650199901,,,0,0.691518473008526,1
1,CUT 5,19,19.0,22.0,6.0,0.0,0.055407387062355325,0.0,0.0,6.0,4.0,0.0,12.591304981361406,468.0236762436374,8185.351640482259,,,0,10.144065606640368,0
1,CUT 5,20,20.0,23.0,6.0,0.0,0.055503406289183065,0.0,0.0,6.0,4.0,0.0,14.860525252213197,538.5457204634442,9399.087876173739,118.28139663474333,,0,6.0733450221250544,0
1,CUT 5,21,21.0,24.0,6.0,0.0,0.055503406289183065,0.0,0.0,6.0,4.0,0.0,25.834349315037876,858.4068399433971,19001.938822734555,112.51886571237114,,0,0.9522744642446663,1
1,CUT 5,22,22.0,25.0,6.0,0.0,0.05561184353298611,0.0,0.0,6.0,4.0,0.0,35.041097049775125,1302.8185559585252,24239.609661226466,112.51886571237114,,0,2.3766019775848553,1
1,CUT 5,23,23.0,26.0,6.0,0.0,0.05643745704933449,0.0,0.0,6.0,4.0,0.0,53.76632798289092,1986.617221293322,41920.68497147523,77.44974386947702,,0,0.2038707922372319,2
1,CUT 5,24,24.0,27.0,7.0,0.0,0.05692468337070795,0.0,0.0,7.0,4.0,0.0,57.9216483118746,2351.7672830627466,48615.59894741378,75.23209467460138,,0,0.6005962793069392,3
1,CUT 5,25,25.0,28.0,7.0,0.0,0.06340865900487075,0.0,0.0,8.0,4.0,0.0,87.52928134626184,3533.8761625302277,83012.01646835383,65.32266000734126,,0,0.22962802038182242,4
1,CUT 5,26,26.0,29.0,7.0,0.0,0.06568324713059415,0.0,0.0,7.0,3.0,0.0,82.70042035995009,3241.9898199361646,78181.14756844784,72.20008246747149,,0,0.22962802038182242,6
1,CUT 5,27,27.0,30.0,6.0,0.0,0.06500819830246914,0.0,0.0,6.0,3.0,0.0,90.92479751053673,3624.1101893893124,79509.42220906375,36.63803489601549,,0,0.11255617268446436,8
1,CUT 5,28,28.0,31.0,5.0,0.0,0.06233352661132813,0.0,0.0,6.0,3.0,0.0,69.73162641492704,3058.2615531209594,59110.00440950429,62.12973480309191,,0,0.26263080402618455,7
1,CUT 5,29,29.0,32.0,5.0,0.0,0.048708488558545524,0.0,0.0,5.5,3.0,0.0,65.58202347016511,2785.6331030833258,53083.19779296242,,,0,0.26263080402618455,4
1,CUT 5,30,30.0,33.0,4.0,0.0,0.052365340244622874,0.0,0.0,5.0,2.0,0.0,71.8511895529499,3637.771867352729,66551.85794901138,,,0,0.8068141066958125,3
1,CUT 5,31,31.0,34.0,3.0,0.0,0.04063022943190586,0.0,0.0,3.0,1.0,0.0,165.3913508825505,4901.329151550909,101236.5217217018,,,0,0.0866513341150558,3
1,CUT 5,32,32.0,35.0,2.0,0.0,0.02583919760621624,0.0,0.0,2.0,1.0,0.0,194.82335101941365,5246.6593346231575,94821.85006516555,,,0,0.0866513341150558,4
1,CUT 5,33,33.0,36.0,2.0,0.0,0.02583919760621624,0.0,0.0,2.0,2.0,0.0,229.752692090342,2808.8321598807875,59981.52813085336,,,0,0.0866513341150558,3
