route_num,video_name,window_idx,window_start_sec,window_end_sec,drivable_coverage,drivable_width_mean,drivable_width_min,lane_count_visible,lane_curvature_mean,lane_marking_visibility,lane_offset,road_curvature_max,road_curvature_mean
1,CUT 3,4,4.0,7.0,0.0095442708333333,0.1137187177996546,0.00703125,0.0,0.0,0.0,0.0,1.8206702701639265e-08,1.3392846295701545e-08
1,CUT 3,5,5.0,8.0,0.0089163773148148,0.1178671861228626,0.00625,0.0,0.0,0.0,0.0,1.4972552891225423e-06,3.707883399643685e-07
1,CUT 3,6,6.0,9.0,0.0137536168981481,0.1856785758399209,0.0078125,0.0,0.0,0.0,0.0,4.2874482307705627e-07,1.5101654660363366e-07
1,CUT 3,7,7.0,10.0,0.028287037037037,0.236980530104712,0.0109375,0.0,0.0,0.0,0.0,9.423509884339462e-06,2.070810238198081e-06
1,CUT 3,8,8.0,11.0,0.0321339699074074,0.3158192791005291,0.0109375,0.0,0.0,0.0,0.0,1.5373424558022354e-05,3.989606776252653e-06
1,CUT 3,9,9.0,12.0,0.0311458333333333,0.319669671474359,0.0078125,0.0,0.0,0.0,0.0,1.5212434349398868e-05,4.357323871305003e-06
1,CUT 3,10,10.0,13.0,0.0315183738425925,0.3250201966350934,0.0078125,0.0,0.0,0.0,0.0,1.162204040700713e-05,3.893125431056624e-06
1,CUT 3,11,11.0,14.0,0.0307052951388888,0.3710577214805826,0.0109375,0.0,0.0,0.0,0.0,1.1972796328970802e-05,3.638392899452415e-06
1,CUT 3,12,12.0,15.0,0.0272706886574074,0.3732683634020618,0.0101562499999999,0.0,0.0,0.0,0.0,1.0622320294016743e-05,2.7283621901949843e-06
1,CUT 3,13,13.0,16.0,0.0086176215277777,0.1353088865629984,0.00625,0.0,0.0,0.0,0.0,1.103310808837433e-09,1.01462286335275e-09
1,CUT 3,14,14.0,17.0,0.0086176215277777,0.1338188379083484,0.00625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 3,15,15.0,18.0,0.0141370081018518,0.1425152459375953,0.00625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 3,16,16.0,19.0,0.0142339409722222,0.1421235795454545,0.00625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 3,17,17.0,20.0,0.0145109953703703,0.1431761615044248,0.003125,0.0,0.0,0.0,0.0,6.661926894979358e-06,2.9133359332427807e-06
1,CUT 3,18,18.0,21.0,0.0165863715277777,0.1792824074074074,0.00234375,0.0,0.0,0.0,0.0,6.97450898386249e-06,2.747542902450158e-06
1,CUT 3,19,19.0,22.0,0.0175983796296296,0.1889735835898422,0.003125,0.0,0.0,0.0,0.0,1.0636978417877514e-05,3.284657012190277e-06
1,CUT 3,20,20.0,23.0,0.0177662037037037,0.1934035326086956,0.0015625,0.0,0.0,0.0,0.0,1.1882561181453506e-05,3.433101027313553e-06
1,CUT 3,21,21.0,24.0,0.0176634837962962,0.1969089673913043,0.0015625,0.0,0.0,0.0,0.0,1.4033961428082725e-05,3.800554161798694e-06
1,CUT 3,22,22.0,25.0,0.0165921585648148,0.2038705395869478,0.0015625,0.0,0.0,0.0,0.0,1.723682647360907e-05,4.931028091218857e-06
1,CUT 3,23,23.0,26.0,0.0150810185185185,0.2031074990081181,0.003125,0.0,0.0,0.0,0.0,7.4012856728543796e-06,2.531415518856771e-06
1,CUT 3,24,24.0,27.0,0.0148965567129629,0.1947071273578458,0.0046875,0.0,0.0,0.0,0.0,5.743283297874483e-06,2.501492020315276e-06
1,CUT 3,25,25.0,28.0,0.0152061631944444,0.1949132078197226,0.0046875,0.0,0.0,0.0,0.0,5.608735930865629e-06,2.483065516630932e-06
1,CUT 3,26,26.0,29.0,0.0168728298611111,0.1972319504310344,0.0046875,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 3,27,27.0,30.0,0.0171231192129629,0.1955623454018704,0.003125,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 3,28,28.0,31.0,0.0164930555555555,0.1771412893700787,0.003125,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 3,29,29.0,32.0,0.0157465277777777,0.1661237709542231,0.003125,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 3,30,30.0,33.0,0.0152242476851851,0.1548780776515151,0.003125,0.0,0.0,0.0,0.0,4.620339144306771e-06,1.275221223795681e-06
1,CUT 3,31,31.0,34.0,0.0158789062499999,0.1314690806878307,0.003125,0.0,0.0,0.0,0.0,5.932147639416965e-06,2.175463067887748e-06
1,CUT 3,32,32.0,35.0,0.0174262152777777,0.1314690806878307,0.0046875,0.0,0.0,0.0,0.0,4.659385256428894e-06,1.5274624709918415e-06
1,CUT 3,33,33.0,35.5,0.0300600405092592,0.2166783898213201,0.0046875,0.0,0.0,0.0,0.0,6.59755816292251e-07,2.020865049534501e-07
1,CUT 3,34,34.0,35.5,0.0322858796296296,0.2218394639756944,0.00625,0.0,0.0,0.0,0.0,6.510536825033668e-07,2.0023470121793458e-07
1,CUT 3,35,35.0,35.5,0.0300672743055555,0.2194519268905341,0.00859375,0.0,0.0,0.0,0.0,1.0479434955959729e-06,2.931114563514493e-07
1,CUT 4,0,0.0,3.0,0.0099486400462962,0.1206826663284268,0.009375,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,1,1.0,4.0,0.0108796296296296,0.1101351063570872,0.009375,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,2,2.0,5.0,0.0112434895833333,0.1174868574766355,0.0078125,0.0,0.0,0.0,0.0,3.280753246139458e-09,2.9958806381968283e-09
1,CUT 4,3,3.0,6.0,0.0241927083333333,0.2289256198347107,0.0078125,0.0,0.0,0.0,0.0,1.0814785310574728e-05,2.6044889277259157e-06
1,CUT 4,4,4.0,7.0,0.0248365162037037,0.2347921080508474,0.009375,0.0,0.0,0.0,0.0,1.4333599788996054e-05,3.4286079857940766e-06
1,CUT 4,5,5.0,8.0,0.0255222800925925,0.2542359518348623,0.009375,0.0,0.0,0.0,0.0,7.015346488036035e-06,2.773800594986443e-06
1,CUT 4,6,6.0,9.0,0.0302517361111111,0.2910722126332364,0.009375,0.0,0.0,0.0,0.0,5.438098910205076e-06,2.1421194518118554e-06
1,CUT 4,7,7.0,10.0,0.0298929398148148,0.2869324817116164,0.0109375,0.0,0.0,0.0,0.0,4.022339183988421e-06,1.8857850774284076e-06
1,CUT 4,8,8.0,11.0,0.0256843171296296,0.2502645502645503,0.0125,0.0,0.0,0.0,0.0,8.347158001474988e-06,2.9768282002058204e-06
1,CUT 4,9,9.0,12.0,0.0256061921296296,0.2441092122395833,0.0125,0.0,0.0,0.0,0.0,2.5516734261641253e-05,5.393760222847358e-06
1,CUT 4,10,10.0,13.0,0.0276591435185185,0.2271188151041666,0.0109375,0.0,0.0,0.0,0.0,2.874839538016329e-05,5.393760222847358e-06
1,CUT 4,11,11.0,14.0,0.0236530671296296,0.2086444453983516,0.00546875,0.0,0.0,0.0,0.0,1.498992961867746e-05,3.288069088995701e-06
1,CUT 4,12,12.0,15.0,0.0097077546296296,0.1333047945205479,0.003125,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,13,13.0,16.0,0.0103117766203703,0.1335509417808219,0.00625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,14,14.0,17.0,0.0134114583333333,0.1794270833333333,0.0109375,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,15,15.0,18.0,0.0167592592592592,0.1950754665983839,0.0109375,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,16,16.0,19.0,0.0178587962962962,0.2042470465478211,0.009375,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,17,17.0,20.0,0.0188411458333333,0.2123143564356435,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,18,18.0,21.0,0.0188411458333333,0.221468431122449,0.00625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,19,19.0,22.0,0.0178493923611111,0.2317830882352941,0.00625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,20,20.0,23.0,0.0167375578703703,0.2309011578769438,0.009375,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,21,21.0,24.0,0.012745949074074,0.2090042372881355,0.0109375,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,22,22.0,25.0,0.0104289641203703,0.1925052966101695,0.009375,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,23,23.0,26.0,0.0030201099537037,0.0950819227430555,0.00625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,24,24.0,27.0,0.0030201099537037,0.0950819227430555,0.00625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,25,25.0,28.0,0.0066572627314814,0.1341376265991471,0.009375,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,26,26.0,29.0,0.0066572627314814,0.1508571384878884,0.0101562499999999,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,27,27.0,30.0,0.0044307002314814,0.1340423128498134,0.00703125,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,28,28.0,31.0,0.0036414930555555,0.1253264925373134,0.0046875,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,29,29.0,32.0,0.004171730324074,0.1318307976973684,0.0046875,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,30,30.0,33.0,0.0043077256944444,0.14494444360857,0.00625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,31,31.0,34.0,0.004952980324074,0.16827392578125,0.00625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,32,32.0,35.0,0.0036328124999999,0.15172119140625,0.00625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,33,33.0,36.0,0.0024587673611111,0.1226128846706931,0.003125,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,34,34.0,36.133,0.0007291666666666,0.0248468137254901,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,35,35.0,36.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 4,36,36.0,36.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,2,2.0,5.0,0.00020616319444444444,0.012780539772727273,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,3,3.0,6.0,0.0021057581018518517,0.07671408582089552,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,4,4.0,7.0,0.0022808159722222223,0.08037946428571428,0.003125,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,5,5.0,8.0,0.002293113425925926,0.08037946428571428,0.003125,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,6,6.0,9.0,0.002699652777777778,0.08139833860759493,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,7,7.0,10.0,0.0029810474537037036,0.0847861842105263,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,8,8.0,11.0,0.002879050925925926,0.0821993670886076,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,9,9.0,12.0,0.003286313657407407,0.0904750115007156,0.003125,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,10,10.0,13.0,0.0029709201388888893,0.05897614343869732,0.003125,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,11,11.0,14.0,0.0021578414351851854,0.028904389880952383,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,12,12.0,15.0,0.0010286458333333332,0.02334744503862151,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,13,13.0,16.0,6.655092592592593e-05,0.007421875,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,14,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,15,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,16,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,17,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,18,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,19,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,20,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,21,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,22,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,23,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,24,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,25,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,26,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,27,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,28,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,29,29.0,32.0,0.007884837962962963,0.11333220108695652,0.003125,0.0,0.0,0.0,0.0,8.587920076473901e-10,7.629206975589074e-10
1,CUT 5,30,30.0,33.0,0.010835503472222223,0.11333220108695652,0.0046875,0.0,0.0,0.0,0.0,1.2177339282481799e-06,5.658847494864788e-07
1,CUT 5,31,31.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,32,32.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,33,33.0,36.0,0.009907407407407406,0.08951347790306766,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,34,34.0,37.0,0.009907407407407406,0.08951347790306766,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,35,35.0,38.0,0.003170572916666667,0.03173051019562334,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,36,36.0,38.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,37,37.0,38.467,0.0001461226851851852,0.007890625,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0
1,CUT 5,38,38.0,38.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
