route_num,video_name,window_idx,window_start_sec,window_end_sec,drivable_occupancy_ratio,vru_drivable_intrusion_rate,interaction_risk_integral_itcc,enclosure_crowding_stress,green_buffer_under_congestion,exposed_vru_conflict_index,semantic_monotony_fatigue
2,CUT 2,19,19.0,22.0,0.2216309354801296,0.0,0.0,0.013113486997573158,0.2177481856224968,0.0,19.68203703342699
2,CUT 2,20,20.0,23.0,0.45733408998084174,0.0,0.0,0.03376710385415138,0.448342979185141,0.0,15.668027785778406
2,CUT 2,21,21.0,24.0,0.8278163404049257,0.0,0.0,0.06502018843865479,0.810601155864962,0.0,35.947452687675764
2,CUT 2,22,22.0,25.0,0.7485581628572966,0.0,0.41446440369994947,0.06394242088062596,0.7348748022989465,0.0,41.806494936569266
2,CUT 2,23,23.0,26.0,0.2081044418111144,0.0,0.38451922317204057,0.01650020719041916,0.20527552205524457,0.0,32.10151927127767
2,CUT 2,24,24.0,27.0,0.22721873231490794,0.0,0.6385398608327991,0.017516694716319586,0.2243778817907125,0.0,216.77454901202833
2,CUT 2,25,25.0,28.0,0.272588395326464,0.0,0.3425169791050514,0.019094768840542186,0.26893598885978776,0.0,25.11587641262088
2,CUT 2,26,26.0,29.0,0.07268462509586204,0.0,0.38220901067322793,0.004005122010222875,0.07120324997305869,0.0,14.933421440519831
2,CUT 2,27,27.0,29.633,0.05564502312217673,0.0,0.0,0.002254258004303493,0.054061017741210214,0.0,19.256195354904186
2,CUT 2,28,28.0,29.633,0.059772778955143796,0.0,0.0,0.002365429779186351,0.058085021641384876,0.0,39.42096758148979
2,CUT 2,29,29.0,29.633,0.07256659969710966,0.0,1.8144580209029537,0.002142022985133161,0.07064271079335604,0.0,16.547438208784666
2,CUT 3,0,0.0,3.0,1.1456935397631052,0.0,2.1623325862251646,0.04715778086933168,1.1201802275706592,0.0,25.304832067513402
2,CUT 3,1,1.0,4.0,1.532911998023938,0.0,6.579824799125154,0.06118868477731418,1.4755957930110182,0.0,25.304832067513402
2,CUT 3,2,2.0,5.0,1.5707010067324605,0.0,4.386549866083436,0.06425838359016679,1.5018891001061334,0.0,21.167996774526518
2,CUT 3,3,3.0,6.0,1.564790140288434,0.0,2.193274933041718,0.05441979205759419,1.4914329618855569,0.0,29.572658147105535
2,CUT 3,4,4.0,7.0,1.56214556854241,0.0,0.3749885103752646,0.05209798906061034,1.492642295004527,0.0,6.298354977932743
2,CUT 3,5,5.0,8.0,1.6145402574838832,0.0,0.0,0.05139323042254592,1.5553159216066046,0.0,20.64450384796878
2,CUT 3,6,6.0,9.0,1.0687443884705161,0.0,1.4454534835330868,0.034184627581027284,1.0295408589602795,0.0,65.37829430413733
2,CUT 3,7,7.0,10.0,0.7642948224669679,0.0,0.8761609534292009,0.024017450961125106,0.7316642601490464,0.0,35.31112735463824
2,CUT 3,8,8.0,11.0,0.7145319658976657,0.0,0.7833379144204797,0.02215115409259208,0.6814170222546122,0.0,69.22337680645602
2,CUT 3,9,9.0,12.0,0.5610952759932846,0.0,0.802947713797448,0.01740190387467407,0.5355948472960833,0.0,61.02332621941889
2,CUT 3,10,10.0,13.0,0.49145260285298153,0.0,0.0,0.014547386625074411,0.46843762576256076,0.0,155.9147730871631
2,CUT 3,11,11.0,14.0,0.48594123954134566,0.0,0.342051351713687,0.013424153765313487,0.46249863478940506,0.0,52.70525746838526
