participant_video,relative_time,Anger,Contempt,Disgust,Fear,Joy,Sadness,Surprise,Engagement,Valence,Sentimentality,Confusion,Neutral
P87-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P87-1,0.023098600000000004,0.1362086683511734,0.1952137053012847,0.0230808667838573,0.1567241102457046,0.0244074277579784,0.1431885808706283,0.0859411880373954,0.3287661075592041,0.0,0.1306332945823669,0.0028055296279489,99.6095733642578
P87-1,0.05404679999999999,0.1354656368494033,0.1952588707208633,0.0231770165264606,0.1537852585315704,0.0243977941572666,0.1415920555591583,0.0841397494077682,0.3287661075592041,0.0,0.1283648759126663,0.0027577003929764,99.60948181152345
P87-1,0.08574799999999999,0.1355417072772979,0.1950002610683441,0.0232795570045709,0.1517249792814254,0.0244160182774066,0.1398576945066452,0.0833065956830978,0.3287661075592041,0.0,0.1269923001527786,0.0026253634132444,99.61000061035155
P87-1,0.11699349999999999,0.134904995560646,0.1945623457431793,0.0233543869107961,0.1496131718158721,0.0244935192167758,0.1387953013181686,0.0813122913241386,0.3287661075592041,0.0,0.131302997469902,0.0021910779178142,99.61087799072264
P87-1,0.14812630000000002,0.1281854659318924,0.1941811293363571,0.0233538094907999,0.1416594237089157,0.0246019065380096,0.1386735886335372,0.0779468938708305,0.3287661075592041,0.0,0.1040953993797302,0.0020667975768446,99.61163330078124
P87-1,0.18110829999999997,0.1245927512645721,0.194202497601509,0.0232528038322925,0.1393221616744995,0.0246709883213043,0.1400628983974456,0.0762128233909606,0.3287661075592041,0.0,0.0864340513944625,0.0018908047350123,99.61160278320312
P87-1,0.21311610000000003,0.1224445551633834,0.1945465952157974,0.0230749044567346,0.1402765363454818,0.0248997155576944,0.142982006072998,0.0769139006733894,0.3287661075592041,0.0,0.091283768415451,0.0019423310877755,99.61090087890624
P87-1,0.24513,0.1212079748511314,0.1947999000549316,0.0229487027972936,0.141442596912384,0.0250455979257822,0.1450479924678802,0.0775836706161499,0.3287661075592041,0.0,0.0636376067996025,0.0023521617986261,99.61040496826175
P87-1,0.2771474,0.1208069175481796,0.1947350203990936,0.0229200571775436,0.1419756561517715,0.0251575782895088,0.1454553604125976,0.0779591426253318,0.3287661075592041,0.0,0.0831591635942459,0.002485689939931,99.61053466796876
P87-1,0.3091391,0.1207759156823158,0.1941234767436981,0.0229535810649394,0.1418305784463882,0.0250999815762043,0.1444530636072158,0.0758757442235946,0.3287661075592041,0.0,0.0656164437532424,0.0021540978923439,99.61175537109376
