participant_video,relative_time,Anger,Contempt,Disgust,Fear,Joy,Sadness,Surprise,Engagement,Valence,Sentimentality,Confusion,Neutral
P78-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P78-8,0.03329549999999998,0.1437289714813232,0.1749683767557144,0.028887789696455,0.1601652652025222,0.025660440325737,0.123873122036457,0.1997566074132919,0.3287661075592041,0.0,0.0030956179834902,0.0030956179834902,99.60048675537107
P78-8,0.06566429999999997,0.145432025194168,0.1700899004936218,0.0301758050918579,0.1695717722177505,0.0260727312415838,0.1218105107545852,0.2317881435155868,0.3287661075592041,0.0,0.0033983376342803,0.0033983376342803,99.53642272949219
P78-8,0.09662489999999997,0.1456632912158966,0.1644743084907531,0.0308799035847187,0.1788631230592727,0.0268319062888622,0.1199960336089134,0.2492980062961578,0.3287661075592041,0.0,0.0037269000895321,0.0037269000895321,99.50140380859376
P78-8,0.12935019999999997,0.1474547833204269,0.1560529619455337,0.0327045656740665,0.1972278356552124,0.0277678128331899,0.1168931126594543,0.2943124175071716,0.3287661075592041,0.0,0.0042549767531454,0.0042549767531454,99.411376953125
P78-8,0.16032729999999998,0.1478480398654937,0.1487157493829727,0.0340645723044872,0.2138753682374954,0.0282069575041532,0.1135588511824607,0.3731279075145721,0.3287661075592041,0.0,0.0049554123543202,0.0051499595865607,99.25373840332033
P78-8,0.1923402,0.1544632762670517,0.1467930823564529,0.0359490811824798,0.2210941612720489,0.028337663039565,0.1121766865253448,0.4222505390644073,0.3741593658924102,0.0,0.0062559265643358,0.0071887276135385,99.15550231933594
P78-8,0.2243836,0.1512344628572464,0.1415891647338867,0.0350156389176845,0.2251441329717636,0.0285266805440187,0.1093801334500312,0.4807144999504089,0.386321485042572,0.0,0.0067262267693877,0.0097820842638611,99.03857421875
P78-8,0.2562093,0.1536808907985687,0.1413457095623016,0.0345264747738838,0.221059963107109,0.0285205338150262,0.1090820655226707,0.5004752874374389,0.3714084029197692,0.0,0.0069762719795107,0.013271365314722,98.9990463256836
P78-8,0.2883859,0.1520041525363922,0.1444155275821685,0.033566165715456,0.2095431089401245,0.0284109730273485,0.1105281859636306,0.4862966537475585,0.3287661075592041,0.0,0.0073456168174743,0.0164921637624502,99.02740478515624
P78-8,0.32042269999999995,0.1523712128400802,0.1530158519744873,0.0335718616843223,0.1926779448986053,0.0281302835792303,0.1143818944692611,0.4253694415092468,0.3287661075592041,0.0,0.0072566247545182,0.0187633261084556,99.14926147460936
P78-8,0.35247029999999996,0.1537539958953857,0.1586059629917144,0.0337330140173435,0.1806839406490325,0.0281373653560876,0.116364911198616,0.3665933609008789,0.3287661075592041,0.0,0.0067133847624063,0.0188078023493289,99.26681518554688
P78-8,0.3844666,0.155106633901596,0.1630066037178039,0.0337553545832633,0.1725876629352569,0.0282281041145324,0.1182313784956932,0.3277882933616638,0.3287661075592041,0.0,0.0067823138087987,0.0195256285369396,99.34442138671876
P78-8,0.4324597,0.1556123197078704,0.1673604100942611,0.0334367491304874,0.165523886680603,0.0281233396381139,0.1200039312243461,0.3049542009830474,0.3287661075592041,0.0,0.0071618845686316,0.0232004281133413,99.3900909423828
P78-8,0.4631962,0.1512732207775116,0.1677754521369934,0.0323405936360359,0.1612636744976043,0.0282408632338047,0.1203492879867553,0.2827408015727996,0.3287661075592041,0.0,0.0072383787482976,0.024975324049592,99.4345245361328
P78-8,0.49678009999999995,0.1510825455188751,0.1691482663154602,0.0321693420410156,0.1583053320646286,0.0282745920121669,0.1208878457546234,0.2541063725948333,0.3287661075592041,0.0,0.0071878568269312,0.0254758540540933,99.49179077148435
P78-8,0.5273246,0.1491987258195877,0.1699601709842681,0.0314860008656978,0.1548148393630981,0.0282398648560047,0.1210129037499427,0.2373082637786865,0.3287661075592041,0.0,0.0075177494436502,0.0315525904297828,99.525390625
P78-8,0.560452,0.146658256649971,0.1711757779121398,0.0306574329733848,0.1520399749279022,0.0279702506959438,0.121230199933052,0.2250104844570159,0.3287661075592041,0.0,0.0073899710550904,0.0310974046587944,99.54998016357422
