participant_video,relative_time,Anger,Contempt,Disgust,Fear,Joy,Sadness,Surprise,Engagement,Valence,Sentimentality,Confusion,Neutral
P95-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P95-8,0.06353579999999999,0.1293092668056488,0.1878314614295959,0.0239342730492353,0.127491682767868,0.0265105664730072,0.1283507049083709,0.0572775602340698,0.3287661075592041,0.0,0.4802301824092865,0.5023413300514221,99.62434387207033
P95-8,0.09453579999999999,0.1282070726156234,0.1854325383901596,0.0239494293928146,0.125952735543251,0.0282118804752826,0.128176674246788,0.0573351867496967,0.3287661075592041,0.0,0.4513744115829467,0.4513744115829467,99.62913513183594
P95-8,0.12680970000000003,0.1279237270355224,0.1853693723678588,0.0241685397922992,0.1255218237638473,0.0284772776067256,0.1280825287103653,0.0571975819766521,0.3287661075592041,0.0,0.4917747974395752,0.4917747974395752,99.62926483154298
P95-8,0.15878840000000002,0.127751737833023,0.1856403350830078,0.0239390432834625,0.1259922683238983,0.0274847988039255,0.127737745642662,0.057144533842802,0.3287661075592041,0.0,0.4564014375209808,0.4564014375209808,99.62871551513673
P95-8,0.1907892,0.127748817205429,0.1861061155796051,0.0238365959376096,0.1262784898281097,0.0266342740505933,0.1274000406265258,0.0570384562015533,0.3287661075592041,0.0,0.4298883974552154,0.4298883974552154,99.62779235839844
P95-8,0.2227889,0.1275516748428344,0.1861761957406997,0.0238152649253606,0.1260101497173309,0.0268302708864212,0.1272349208593368,0.0571175254881381,0.3287661075592041,0.0,0.4026862680912017,0.4026862680912017,99.62764739990233
P95-8,0.254999,0.1278516799211502,0.1853275448083877,0.0237762220203876,0.1259708404541015,0.0268350299447774,0.1271499395370483,0.0571074560284614,0.3287661075592041,0.0,0.4086980819702148,0.4086980819702148,99.62933349609376
P95-8,0.28715749999999995,0.1281002014875412,0.1859483271837234,0.0238077286630868,0.1261803358793258,0.0266878344118595,0.1273103356361389,0.0571819357573986,0.3287661075592041,0.0,0.4075166583061218,0.4075166583061218,99.62810516357422
P95-8,0.3186784,0.1278173923492431,0.1863440871238708,0.0238238275051116,0.1264483779668808,0.0264045689254999,0.1272396594285965,0.0571368560194969,0.3287661075592041,0.0,0.4000585675239563,0.4000585675239563,99.6273193359375
P95-8,0.36642490000000005,0.1278291493654251,0.1865313202142715,0.023784814402461,0.1266039609909057,0.0260413270443677,0.1270365267992019,0.0570599846541881,0.3287661075592041,0.0,0.3771086633205413,0.3771086633205413,99.62693786621091
P95-8,0.39878849999999993,0.1279528439044952,0.1873851120471954,0.0237877145409584,0.1270080208778381,0.0257855430245399,0.1272652298212051,0.0570224933326244,0.3287661075592041,0.0,0.3619707226753234,0.3619707226753234,99.62522888183594
P95-8,0.431002,0.1279599219560623,0.1875377595424652,0.0237911194562911,0.1269291788339614,0.0256805829703807,0.1271521747112274,0.0569352246820926,0.3287661075592041,0.0,0.3293076455593109,0.3293076455593109,99.62492370605469
P95-8,0.464282,0.1279045343399047,0.1879498660564422,0.0237885098904371,0.1271170675754547,0.0255488995462656,0.1272403299808502,0.0569070987403392,0.3287661075592041,0.0,0.3140057027339935,0.3140057027339935,99.62409973144531
P95-8,0.49479130000000004,0.1276201456785202,0.1877594292163848,0.023789869621396,0.1271053850650787,0.025579223409295,0.1270322203636169,0.0569476224482059,0.3287661075592041,0.0,0.2717884182929992,0.2717884182929992,99.62448120117188
P95-8,0.5267875999999999,0.1276975572109222,0.1881256252527236,0.0238150395452976,0.1275026053190231,0.025472454726696,0.1271541267633438,0.057038314640522,0.3287661075592041,0.0,0.276219755411148,0.276219755411148,99.62374114990233
P95-8,0.5587873,0.1278149038553237,0.1889425218105316,0.0238512363284826,0.1277883052825927,0.0252875331789255,0.1275165677070617,0.0569545738399028,0.3287661075592041,0.0,0.3088772594928741,0.3088772594928741,99.6221160888672
P95-8,0.5910562,0.1279839277267456,0.1897502392530441,0.0239183492958545,0.1282184273004531,0.0251356158405542,0.1277976185083389,0.0569394305348396,0.3287661075592041,0.0,0.2754587531089782,0.3211276829242706,99.62049865722656
P95-8,0.6222239999999999,0.1279288381338119,0.1899334788322448,0.0239175036549568,0.1282032877206802,0.0250406526029109,0.1277036815881729,0.0568847507238388,0.3287661075592041,0.0,0.2543311417102813,0.2859540879726409,99.62013244628906
P95-8,0.6552290000000001,0.1278041303157806,0.1898818910121917,0.0239152256399393,0.1280904561281204,0.025054769590497,0.1275528371334075,0.0569336004555225,0.3287661075592041,0.0,0.2432790398597717,0.2432790398597717,99.6202392578125
