participant_video,relative_time,Anger,Contempt,Disgust,Fear,Joy,Sadness,Surprise,Engagement,Valence,Sentimentality,Confusion,Neutral
P84-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P84-2,0.023914999999999992,0.1415063887834549,0.1184506714344024,0.0161858163774013,1.4635999202728271,0.0249611586332321,0.3188444674015045,3.8745288848876953,0.5546607971191406,0.0,1.4996845722198486,0.1376680880784988,92.25093841552734
P84-2,0.06897219999999998,0.1453975439071655,0.1187841668725013,0.015963464975357,1.5500627756118774,0.0251493044197559,0.3308772444725036,4.128823280334473,0.5846422910690307,0.0,1.5606670379638672,0.134357675909996,91.74235534667967
P84-2,0.10158780000000002,0.1229090839624404,0.1191913932561874,0.0147855244576931,1.6297966241836548,0.0252427030354738,0.4100661277770996,5.012104511260985,0.8160604834556578,0.0,1.508004903793335,0.1502282470464706,89.97578430175781
P84-2,0.1329875,0.1160234585404396,0.1243100240826606,0.0142721850425004,1.5529154539108276,0.0253310166299343,0.4612233936786651,4.800885677337647,0.9383610486984252,0.0,1.5060161352157593,0.1467621326446533,90.39823150634764
P84-2,0.1653621,0.1119561716914176,0.1289277076721191,0.0133286882191896,1.6867830753326416,0.0253654085099697,0.5664708018302917,5.240474700927734,1.2441864013671875,0.0,1.6247831583023071,0.1684091836214065,89.51905822753906
P84-2,0.1974789,0.1079586297273635,0.1328189224004745,0.0130426837131381,1.6241872310638428,0.0252816509455442,0.6113100051879882,5.2091064453125,1.3573861122131348,0.0,1.6065905094146729,0.1960530281066894,89.581787109375
P84-2,0.2283472,0.1026976853609085,0.1296860575675964,0.0124766575172543,1.8439295291900637,0.0251972340047359,0.6734586954116821,6.483805179595947,1.6586098670959473,0.0,1.49808931350708,0.2107951790094375,87.03239440917967
P84-2,0.26120740000000003,0.0845737755298614,0.1308786273002624,0.0109767233952879,2.1814098358154297,0.0250428281724452,0.9545053243637084,8.071728706359863,3.038188934326172,0.0,1.4551844596862793,0.2401795983314514,83.85654449462889
P84-2,0.29339709999999997,0.0790354236960411,0.1319459825754165,0.0106366975232958,2.1883554458618164,0.0249878037720918,1.0417495965957642,7.806264400482178,3.4988455772399902,0.0,1.4488484859466553,0.2690398395061492,84.3874740600586
P84-2,0.3243171,0.0772011280059814,0.132070705294609,0.0105870431289076,2.1492969989776607,0.0249378476291894,1.052321434020996,7.779408931732178,3.549144506454468,0.0,1.4700864553451538,0.3214729726314544,84.4411849975586
P84-2,0.356315,0.0853592082858085,0.1339157968759536,0.011031792499125,2.0544464588165283,0.0249431729316711,0.9470653533935546,7.437870025634765,2.9085612297058105,0.0,1.358339548110962,0.3361164629459381,85.12425994873048
P84-2,0.38832210000000006,0.0956433862447738,0.1331193745136261,0.0114268856123089,2.1204960346221924,0.0250016748905181,0.8590309023857116,7.3527631759643555,2.469668388366699,0.0,1.2642401456832886,0.330827385187149,85.29447174072266
P84-2,0.4202045,0.0997035503387451,0.1344489455223083,0.0117571484297513,1.9960407018661497,0.0249697044491767,0.8006393909454345,6.27054738998413,2.153294086456299,0.0,1.2265201807022097,0.3783453106880188,87.45890808105469
P84-2,0.4695972,0.1002324298024177,0.1283943504095077,0.0115735111758112,2.31897497177124,0.0249364450573921,0.8119316101074218,7.147592544555664,2.324453592300415,0.0,1.1923848390579224,0.4213427007198333,85.70481872558595
