participant_video,relative_time,Anger,Contempt,Disgust,Fear,Joy,Sadness,Surprise,Engagement,Valence,Sentimentality,Confusion,Neutral
P43-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P43-1,0.057650300000000015,1.37572181224823,0.1492011398077011,0.0417029038071632,83.10741424560547,0.0266848299652338,5.991457939147949,98.94001770019533,99.55236053466798,-6.195030212402344,0.1501719653606414,0.0543394833803176,0.0
P43-1,0.08935700000000003,1.3692176342010498,0.1384743899106979,0.0488251633942127,82.38272094726561,0.0256886407732963,6.499128818511962,98.81846618652345,99.72589111328124,-6.83642578125,0.0974661186337471,0.0644448474049568,0.0
P43-1,0.1213938,1.3469088077545166,0.1358876526355743,0.0508546605706214,81.07403564453125,0.0254824608564376,6.600306034088135,98.68782043457033,99.74708557128906,-6.897727966308594,0.1077115759253501,0.0714933201670646,0.0
P43-1,0.15319380000000002,1.3687134981155396,0.1256380975246429,0.0547061488032341,82.18123626708984,0.025252791121602,6.625657558441161,98.7570343017578,99.79653167724608,-7.068092346191406,0.0698895454406738,0.0777867957949638,0.0
P43-1,0.1871066,1.5008796453475952,0.1261552274227142,0.0577692985534667,81.9003677368164,0.0252060759812593,6.492510318756104,98.68199157714845,99.7997817993164,-6.869590759277344,0.0613080263137817,0.0842964351177215,0.0
P43-1,0.23438319999999999,1.4539568424224854,0.1230710446834564,0.0643460750579833,81.27819061279298,0.0251006502658128,6.452888488769531,98.54648590087889,99.84348297119139,-6.895622253417969,0.0579459033906459,0.09730726480484,0.0
P43-1,0.2666354,1.5293006896972656,0.1183072477579116,0.0681947022676467,82.99382781982422,0.0249265078455209,6.40235471725464,98.68753051757811,99.86636352539062,-7.0096282958984375,0.0492085739970207,0.1047204509377479,0.0
P43-1,0.2978626,1.508906006813049,0.1176804155111312,0.0699968636035919,82.47217559814453,0.0248932596296072,6.347108840942383,98.62456512451173,99.87023162841797,-6.972930908203125,0.0538306757807731,0.1191544383764267,0.0
P43-1,0.3301436,1.5355237722396853,0.1103216931223869,0.0704551339149475,84.30514526367188,0.024797037243843,6.019516468048096,98.82233428955078,99.86650085449219,-6.934745788574219,0.0425692200660705,0.1527165025472641,0.0
P43-1,0.3621013,1.6582459211349487,0.1147872880101203,0.0759957209229469,84.05560302734375,0.0247334968298673,6.109444618225098,98.73367309570312,99.88519287109376,-6.909049987792969,0.0492023341357707,0.176507368683815,0.0
P43-1,0.3944094,1.602600336074829,0.1126676425337791,0.0751842036843299,84.21836853027344,0.024793654680252,6.065176010131836,98.75930786132812,99.88428497314452,-6.9232940673828125,0.0487396717071533,0.2004418522119522,0.0
P43-1,0.42648199999999997,1.5387548208236694,0.1195779740810394,0.0810126736760139,81.22821807861328,0.0247461628168821,6.11902379989624,98.37200927734376,99.89553833007811,-6.7945556640625,0.0502787716686725,0.2168241888284683,0.0
P43-1,0.4583556,1.3839614391326904,0.1235600188374519,0.0798809900879859,78.66009521484375,0.0247739031910896,6.320019721984863,98.07302856445312,99.89614868164062,-6.860771179199219,0.0600196532905101,0.2407053858041763,0.0
P43-1,0.49043780000000003,1.2385627031326294,0.1326546370983123,0.077241227030754,74.06938934326173,0.0247398391366004,6.382016658782959,97.5214385986328,99.87930297851561,-6.749412536621094,0.1006165221333503,0.2411627918481826,0.0
P43-1,0.5222926999999999,1.208288073539734,0.1336420476436615,0.0781199634075164,73.18547821044923,0.0247298888862133,6.11057186126709,97.38800811767578,99.87000274658205,-6.5557861328125,0.0998562723398208,0.2936030328273773,0.0
P43-1,0.5554884,1.3049519062042236,0.1311341077089309,0.076493315398693,76.24443817138672,0.0247615966945886,5.703601837158203,97.83675384521484,99.84893798828124,-6.373222351074219,0.1897488981485366,0.2782395780086517,0.0
P43-1,0.5854337000000001,1.1737390756607056,0.1381744444370269,0.0739941820502281,72.18505859375,0.0248516146093606,5.463505268096924,97.36412811279298,99.80974578857422,-6.055458068847656,0.2387652397155761,0.2682691812515258,0.0
P43-1,0.6345773,0.9505720734596252,0.1471081525087356,0.0735071375966072,63.300514221191406,0.0250033661723136,4.926409721374512,96.04376983642578,99.73278045654298,-5.35297393798828,0.1635046303272247,0.2481699287891387,0.0
P43-1,0.6662309000000001,0.8590930104255676,0.1468025892972946,0.0730898380279541,58.073692321777344,0.0251039545983076,4.358214855194092,95.1190185546875,99.62680053710936,-4.686622619628905,0.1131210997700691,0.2439394295215606,0.0
P43-1,0.6981747,0.9529201984405516,0.1500856876373291,0.0705481469631195,59.13626480102539,0.0253173988312482,3.8127927780151367,95.46913146972656,99.44339752197264,-3.985908508300781,0.0742521584033966,0.2364732027053833,0.0
P43-1,0.7298705999999999,0.9905122518539428,0.176452025771141,0.0650806203484535,56.68308639526367,0.0256075747311115,3.925416231155396,95.11785888671876,99.3043670654297,-3.8144607543945312,0.080744132399559,0.2231131047010421,0.0
P43-1,0.7624027,0.9141703844070433,0.1748157739639282,0.0614925101399421,56.943626403808594,0.0259224958717823,3.8512256145477295,95.36312866210936,99.2310791015625,-3.753982543945313,0.1006716564297676,0.2109718024730682,0.0
P43-1,0.7943733,0.6527565717697144,0.2124421298503875,0.0551366582512855,43.317176818847656,0.0265612434595823,3.916072130203247,92.3773422241211,98.9361572265625,-3.402290344238281,0.1911081671714782,0.2087038606405258,0.0
P43-1,0.8255853,0.4134985208511352,0.25717493891716,0.050026811659336,29.659229278564453,0.027373369783163,4.216614246368408,87.00595855712889,98.817138671875,-3.3646316528320312,0.2423652708530426,0.2182331383228302,0.0
P43-1,0.8582547,0.2924923002719879,0.3403374254703521,0.0431094504892826,21.960617065429688,0.0281376335769891,4.513444900512695,82.45694732666014,98.56287384033203,-3.3987579345703125,0.2847117781639099,0.2021588534116745,0.0
